place_id,place_name,alternate_names,state,state_code,union_territory,district,city,city_id,place_type,primary_category,secondary_categories,subcategory,tourism_theme,recommended_for,family_friendly,couple_friendly,solo_friendly,kids_friendly,elderly_friendly,friends_friendly,adventure_friendly,spiritual_friendly,photography_friendly,nature_friendly,history_friendly,family_score,couple_score,solo_score,adventure_score,spiritual_score,nature_score,history_score,photography_score,latitude,longitude,address,google_maps_url,distance_from_city_center_km,nearest_landmark,opening_time,closing_time,weekly_off,entry_fee,currency,estimated_visit_duration_hours,best_time_to_visit,official_website,image_url,source,source_url,source_count,last_verified,verification_status,data_confidence,is_major_destination,is_popular,is_hidden_gem,is_offbeat,is_featured,priority_score,flag_activity_phrase,rating,review_count,description,short_description,establishment_year
PL-02708,Mukurthi National Park,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," The culturally rich South-Indian state - Tamil Nadu – calls out tourists from all around the globe, and there is more than one reason to it. Be it the extravagance of architectural excellence in the form of magnificent temples, the serenity of the scenic beaches and the magical charm of the hill stations, Tamil Nadu is an absolute vacationers’ paradise.  ",,
PL-02709,Nilgiri Mountain Railway,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.5,," Nilgiri Mountain Railway, also known as Toy Train in Ooty, is one of the key attractions of the popular hill station Ooty. Such is the train's popularity and history that it was declared as a World Heritage Site by UNESCO in 2005. ",,
PL-02710,Ooty Botanical Gardens,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.3,, The botanical Gardens of Ooty are one of the most sought after and famous tourist destinations in the whole of India. It is located on the hillock of Ooty which is one of the most popular tourist destinations in India. ,,
PL-02711,Ooty Flower Show,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," The Ooty Flower Show is an annual event which is held in the Ooty Botanical Gardens. Often referred to as ‘The Showstopper of the South’, the Ooty Flower Show has been successfully setting the bar to grasp the global trends in floriculture for the past 123 years.  ",,
PL-02712,Ooty Lake,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Lakes & Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,INR,1.0,Morning,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/72/6e/a0/ooty-lake.jpg?w=1200&h=1200&s=1,Top_Indian_Places_to_Visit|Tourist_Places_merged,,2,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.1,61000.0," Ooty Lake lies at a distance of approximately 2 km from Ooty city in the green hills of the Nilgiris district. The stunning lake is spread over an area of 65 acres, and its foundation was laid down by John Sullivan who was the collector of Coimbatore in 1824.  ",,1824
PL-02713,Ooty Rose Garden,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.7,, Rose garden lies in the heart and soul of Ooty.The construction stays to be magnificent and there are small tunnels made wherein the roses are planted. ,,
PL-02714,Pykara Lake,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,," Pykara Lake has everything that a person on vacation can ask for, right from ambience and comfort to scenic beauty. Nature lovers, photographers and adventure seekers should definitely not miss out on this unique and fun-filled place.  ",,
PL-02715,Shopping in Ooty,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," When in the hill town, market browsing for traditional homemade chocolates is one of the top things to do in Ooty. You can try and buy these at the Main Bazaar. Besides that, you can shop for apparels and woollen clothes at the Tibetan Market and spices at the Upper Bazaar Road. ",,
PL-02716,St Stephen's Church,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.0,, The St. Stephen's Church in Ooty is indeed a marvellous and breathtaking architectural marvel located on the road to Mysore in Ooty. It is one of the earliest churches that you will find in the Nilgiris district. The structure dates back to the 19th century and was built by the British government.  ,,
PL-02717,Stone House,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Stone House in Ooty is famous for being the first bungalow in the town. Also known as Kal Bangala in Tamil, it was built in the early 19th century by John Sullivan, an Englishman, the first Collector of Udhagamandalam and the founder of the British Settlement in Ooty. ",,
PL-02718,Tea Factory,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Ooty Tea Factory or Tea Museum is situated on the Doddabetta Road in Ooty. Surrounded by emerald green tea plantations, the museum takes you on a tour of tea evolution from the origin to the present. It has a variety of preserved tea leaves on display. It also has an adjacent souvenir shop where you can try and buy various kinds of tea leaves. ",,
PL-02719,Thread Garden,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," The thread garden at Ooty is a popular tourist spot that exhibits some of the most magnificent and exquisite collection of artificial flowers and plants, all made by the expert hands of the skilful artists by using JUST thread. ",,
PL-02720,Thunder World,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Thunder World is a themed amusement park in Ooty. Also known as Dinosaur Park, it is famous amongst the young and the old who visit to get a feel of going back into the past and experiencing illusions or witnessing the world of spirits. The park is divided into themed sections – the Jurassic Jungle, the Vortex and the Haunted House.  ",,
PL-02721,Tiger Hill,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.3,, One of the most mesmerizing destinations in Ooty is the Tiger Hill. This exotic spot lies to the east of the hill station and towards the lower end of the Doddabetta peak. ,,
PL-02722,Trekking,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.3,," Ooty, once the summer capital of the British in India, is bestowed with the bounty of nature. A favorite sport of the area, trekking has gained admiration with the tourists in the recent years. ",,
PL-02723,Upper Bhavani Lake,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.0,," The Upper Bhavani Lake is a mesmerising and breathtaking lake that is located above the Avalanche Area in the Nilgiri Hills. This beautiful lake, which was previously ignored and consequently unexplored, is now gaining some popularity and credit for its charming beauty and picturesque scenes.  ",,
PL-02724,Wax Museum,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Located at a distance of just 1 km from the Ooty Railway Station, the Ooty Wax Museum is one of the top places to visit of the place and is housed in a 130 years old charming colonial mansion. Besides, the museum also houses full depiction of the life of a rural household. There are sites where you can see Indian potters and villagers doing pottery and farming, cultivating etc.; all carved out in wax. ",,
PL-02725,Wenlock Downs,,Tamil Nadu,ST-31,,,Ooty,CT-0191,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Wenlock Downs is a famous picnic spot in the outskirts of Ooty. People seeking a spot to escape the polluted environment and the world of concrete often head to this attraction. At Wenlock Downs, they find a vast expanse of lush green meadow over the natural landscape with rolling mountains all covered in dense vegetation.  ",,
PL-02726,Doddabetta Peak,,Tamil Nadu,ST-31,,,Ooty (Udhagamandalam),CT-0192,,Viewpoints,,,,,,,,,,,,,,,,,,,,,,,,11.40202,76.735979,"Doddabetta Rd, Ooty, Tamil Nadu 643002",https://www.google.com/maps/place/?q=place_id:ChIJq6qquv-VqDsR3KjcD91vTR4,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.4,7593.0,Highest peak in the Nilgiri Hills (2637m); telescope house at summit,Highest peak in the Nilgiri Hills (2637m); telescope house at summit,
PL-02727,Government Botanical Garden,,Tamil Nadu,ST-31,,,Ooty (Udhagamandalam),CT-0192,,Parks & Gardens,,,,,,,,,,,,,,,,,,,,,,,,11.418875,76.711388,"Vannarapettai, Ooty, Tamil Nadu 643001",https://www.google.com/maps/place/?q=place_id:ChIJfcu8W-u9qDsRj7OFxEygZH0,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.3,103570.0,,,
PL-02728,"Murugan Temple, Elk Hill",,Tamil Nadu,ST-31,,,Ooty (Udhagamandalam),CT-0192,,Temples,,,,,,,,,,,,,,,,,,,,,,,,11.399257,76.709774,"Nondimedu, Ooty, Tamil Nadu 643001",https://www.google.com/maps/place/?q=place_id:ChIJ7xroMSCWqDsRp69t7iYDjMA,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.7,2986.0,Locally-known hilltop temple with panoramic views; described by visitors as an offbeat spot,Locally-known hilltop temple with panoramic views; described by visitors as an offbeat spot,
PL-02729,"Nilgiri Mountain Railway (Toy Train), Ooty",,Tamil Nadu,ST-31,,,Ooty (Udhagamandalam),CT-0192,,Heritage & Historical,,,,,,,,,,,,,,,,,,,,,,,,11.405429,76.69606,"Kathadimattam, Ooty, Tamil Nadu 643001",https://www.google.com/maps/place/?q=place_id:ChIJjdTOkcy9qDsR2NX-PU36zhA,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.3,336.0,UNESCO World Heritage mountain railway,UNESCO World Heritage mountain railway,
PL-02730,Ooty Boating & Children's Park,,Tamil Nadu,ST-31,,,Ooty (Udhagamandalam),CT-0192,,Parks & Gardens,,,,,,,,,,,,,,,,,,,,,,,,11.405946,76.688523,"Kathadimattam, Ooty, Tamil Nadu 643001",https://www.google.com/maps/place/?q=place_id:ChIJq6qqqoa9qDsR_fd_VTNoQ-w,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.1,465.0,,,
PL-02731,Ooty Lake / Boat House,,Tamil Nadu,ST-31,,,Ooty (Udhagamandalam),CT-0192,,Lakes & Rivers,,,,,,,,,,,,,,,,,,,,,,,,11.406293,76.687865,"N Lake Rd, West Mere, Ooty, Tamil Nadu 643001",https://www.google.com/maps/place/?q=place_id:ChIJgfD1JYG9qDsR7d1ZFDymfcI,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.1,72057.0,TN Tourism boating facility on Ooty Lake,TN Tourism boating facility on Ooty Lake,
PL-02732,Ooty Lake View Point,,Tamil Nadu,ST-31,,,Ooty (Udhagamandalam),CT-0192,,Viewpoints,,,,,,,,,,,,,,,,,,,,,,,,11.405924,76.68827,"N Lake Rd, Ooty, Tamil Nadu 643001",https://www.google.com/maps/place/?q=place_id:ChIJQYkJGIG9qDsRRth8R75Wb9g,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.3,1241.0,,,
PL-02733,Virgin Earth (Bird Park),,Tamil Nadu,ST-31,,,Ooty (Udhagamandalam),CT-0192,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,11.401659,76.685066,"West Mere, Ooty, Tamil Nadu 643004",https://www.google.com/maps/place/?q=place_id:ChIJbdUtfEi9qDsRjCyvSuas4yk,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.6,1635.0,,,
PL-02734,Pichavaram Mangrove Forest,,Tamil Nadu,ST-31,,,Pichavaram,CT-0193,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,11.431882,79.781047,"Killai, Vadakku Pichavaram, Tamil Nadu 608002",https://www.google.com/maps/place/?q=place_id:ChIJv-IF0mTpVDoRtbo_l7a_2GU,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.5,23611.0,Second-largest mangrove forest in the world; boat rides through narrow mangrove channels,Second-largest mangrove forest in the world; boat rides through narrow mangrove channels,
PL-02735,House of Kalam (APJ Abdul Kalam Museum),,Tamil Nadu,ST-31,,Ramanathapuram,Rameswaram,CT-0194,,Museums & Art,,,,,,,,,,,,,,,,,,,,,,,,9.284673,79.312318,"Mosque Street, Rameswaram, Tamil Nadu 623526",https://www.google.com/maps/place/?q=place_id:ChIJy4ZYiN3jATsR0s73JRKrsg8,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.5,26117.0,"Childhood home of Dr. A.P.J. Abdul Kalam, converted to a museum","Childhood home of Dr. A.P.J. Abdul Kalam, converted to a museum",
PL-02736,Lakshmana Tirtham,,Tamil Nadu,ST-31,,Ramanathapuram,Rameswaram,CT-0194,,Water & Lakes,,,,,,,,,,,,,,,,,,,,,,,,9.285732,79.306168,"AH43, Rameswaram, Tamil Nadu 623526",https://www.google.com/maps/place/?q=place_id:ChIJX0OzsB7jATsRcN6kkaJqfe4,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.5,1627.0,"Quieter, less-crowded shrine compared to the main temple","Quieter, less-crowded shrine compared to the main temple",
PL-02737,"Ramar Padam Temple, Gandhamadhana Parvatham",,Tamil Nadu,ST-31,,Ramanathapuram,Rameswaram,CT-0194,,Temples,,,,,,,,,,,,,,,,,,,,,,,,9.302783,79.305236,"Gandha Madhana Parvatham, Rameswaram, Tamil Nadu 623526",https://www.google.com/maps/place/?q=place_id:ChIJlRG7p1vhATsRmO7_I9Cqc_E,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.5,6697.0,Highest point on Rameswaram Island; holds a footprint attributed to Rama,Highest point on Rameswaram Island; holds a footprint attributed to Rama,
PL-02738,Rameshwaram Sea Shore,,Tamil Nadu,ST-31,,Ramanathapuram,Rameswaram,CT-0194,,Beach & Coastal,,,,,,,,,,,,,,,,,,,,,,,,9.290122,79.321208,"V.O.C. Nagar, Rameswaram, Tamil Nadu 623526",https://www.google.com/maps/place/?q=place_id:ChIJP_P9gdnjATsRYuyEMSBb5U0,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.3,1316.0,Sacred bathing beach near Agni Theertham,Sacred bathing beach near Agni Theertham,
PL-02739,Rameswaram Lighthouse,,Tamil Nadu,ST-31,,Ramanathapuram,Rameswaram,CT-0194,,Other,,,,,,,,,,,,,,,,,,,,,,,,9.317583,79.330689,"Olakkuda Village, Rameswaram, Tamil Nadu 623526",https://www.google.com/maps/place/?q=place_id:ChIJ2fJ5TAvhATsRZB8AolgVJxM,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.1,289.0,,,
PL-02740,Sri Arulmigu Ramanathaswamy Temple,Ramanathaswamy Temple,Tamil Nadu,ST-31,,Ramanathapuram,Rameswaram,CT-0194,,Temples,,,,,,,,,,,,,,,,,,,,,,,,9.288114,79.317392,"E Car St, Rameswaram, Tamil Nadu 623526",https://www.google.com/maps/place/?q=place_id:ChIJbaxJSdzjATsRuqRKzHCr_Z8,,,,,,0.0,INR,1.5,All,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Ramanathaswamy_temple7.JPG/1200px-Ramanathaswamy_temple7.JPG,Top_Indian_Places_to_Visit|WanderSphere_seed,,2,,VERIFIED,HIGH,,,,,,,False,4.7,32754.0,One of the 12 Jyotirlinga shrines; famed for its 22 sacred wells and long corridors,One of the 12 Jyotirlinga shrines; famed for its 22 sacred wells and long corridors,Unknown
PL-02741,Sunrise View Point,,Tamil Nadu,ST-31,,Ramanathapuram,Rameswaram,CT-0194,,Viewpoints,,,,,,,,,,,,,,,,,,,,,,,,9.29064,79.322192,"V.O.C. Nagar, Rameswaram, Tamil Nadu 623526",https://www.google.com/maps/place/?q=place_id:ChIJSRUG6Z7jATsRuWGSUycP0Qo,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.5,436.0,,,
PL-02742,Villoondi Theertham,,Tamil Nadu,ST-31,,Ramanathapuram,Rameswaram,CT-0194,,Water & Lakes,,,,,,,,,,,,,,,,,,,,,,,,9.292314,79.262322,"Thangachimadam Rd, Rameswaram, Tamil Nadu 623529",https://www.google.com/maps/place/?q=place_id:ChIJ7znIsSDkATsRIRlCs6BL4sY,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.6,4305.0,"Freshwater well in the middle of the sea, per local legend created by Rama","Freshwater well in the middle of the sea, per local legend created by Rama",
PL-02743,Alangudi Guru Temple,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,," Alangudi and its temple are famous for being the Holy Sthala surrounded by the three holy rivers Cauvery, Kolidam and Vennaru. The place and the temple are intimately connected with each other and have some historical, mythological and local folklores tied to its past origin and present legend. ",,
PL-02744,Bangaru Kamakshi Amman Temple,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,," Bangaru Kamakshi Temple is located in a very well-known and crowded locality of Thanjavur. This temple is situated amidst a few others, but it sure holds its own importance. A large part of its popularity lies in the history and legend of the temple. The word Bangaru means 'gold’.  ",,
PL-02745,Brihadeeswara Temple,Brahadeshwara Temple; Brihadeeswarar Temple,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Temples,,,,,,,,,,,,,,,,,,,,,,,,10.782695,79.131459,"Balaganapathy Nagar, Thanjavur, Tamil Nadu 613001",https://www.google.com/maps/place/?q=place_id:ChIJIRL-SJ-4qjsR1oRd5UDLIx0,,,,,,0.0,INR,1.5,All,,https://cdn.britannica.com/66/250066-050-B34A9532/Brihadishvara-Temple-Thanjavur-Tamil-Nadu-India.jpg,Top_Indian_Places_to_Visit|Tourist_Places_merged|WanderSphere_seed,,3,,VERIFIED,HIGH,,,,,,,False,4.8,54505.0,"UNESCO World Heritage Chola-era temple, over 1000 years old","UNESCO World Heritage Chola-era temple, over 1000 years old",110
PL-02746,Chandra Bagwan Temple,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,," Chandra Bhagwan temple is dedicated to the Moon God. Located almost 25km from the town, this temple is largely visited by those who believe that they are under the bad effects of the Moon as per their horoscopes. ",,
PL-02747,Gangaikonda Cholapuram,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.0,," The magnificence of the Gangaikonda Cholapuram along with Brihadishwara temple will enchant you and thrill you with its history and engineering. A place which is a testimony to the architectural and engineering genius of the region and the pride of one of the greatest empires of India - Chola Empire, Gangaikonda Cholapuram is a place worth exploring. ",,
PL-02748,Manimandapam,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Architecture & Monuments,,,,,,,,,,,,,,,,,,,,,,,,10.770178,79.131041,"New Bus Stand Rd, Thanjavur, Tamil Nadu 613007",https://www.google.com/maps/place/?q=place_id:ChIJt4i2Eb64qjsR8PG1AJEnfc0,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.2,5096.0,Built to commemorate the 1000th birth anniversary of Chola king Rajaraja I,Built to commemorate the 1000th birth anniversary of Chola king Rajaraja I,
PL-02749,Rajali Birds Park,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,10.782223,79.134783,"near Big Temple, Thanjavur, Tamil Nadu 613001",https://www.google.com/maps/place/?q=place_id:ChIJbVLv6rS5qjsRGT5adSUKgEw,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.7,4661.0,,,
PL-02750,Royal Palace Museum,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Museums & Art,,,,,,,,,,,,,,,,,,,,,,,,10.79294,79.137631,"Rajakrisnapuram, Thanjavur, Tamil Nadu 613009",https://www.google.com/maps/place/?q=place_id:ChIJV5G9dZ64qjsR17fmV2e_Hn0,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.1,1938.0,Within the Thanjavur Palace complex,Within the Thanjavur Palace complex,
PL-02751,Sangeetha Mahal,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Cultural,,,,,,,,,,,,,,,,,,,,,,,,10.792177,79.135695,"Thanjavur, Tamil Nadu 613009",https://www.google.com/maps/place/?q=place_id:ChIJdW5iEGHHqjsRka_ctISUZ4I,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.3,786.0,Maratha-era acoustic music hall within the palace complex; a lesser-visited part of the palace,Maratha-era acoustic music hall within the palace complex; a lesser-visited part of the palace,
PL-02752,Saraswathi Mahal Library,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Museums & Art,,,,,,,,,,,,,,,,,,,,,,,,10.791745,79.136624,"E Main St, Thanjavur, Tamil Nadu 613009",https://www.google.com/maps/place/?q=place_id:ChIJ8cYhD2HHqjsRlC8jKeM8NFI,,,,,,,INR,,October-June,,,Tourist_Places_merged|WanderSphere_seed,,2,,VERIFIED,HIGH,,,,,,,False,4.2,490.0,"One of the oldest libraries in Asia; over 49,000 manuscripts","One of the oldest libraries in Asia; over 49,000 manuscripts",
PL-02753,Schwartz Church,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,," The Schwartz church in Thanjavur is one of the oldest churches of India, though it has not gained much popularity throughout the country. It is because unlike the rest, the cornerstone of this church was laid down by an Indian king, Maratha ruler Sarfoji II.  ",,
PL-02754,Shiva Ganga Garden,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,, Shiva Ganga Garden lies within the Vijayanagar Fort and is open to the public. This garden is very well maintained and hence a pleasure to visit. A square tank is located in the Siva Ganga Garden built by the 16th-century rulers for providing water to the Tanjore Palace is still in use and is well known for its sweet-tasting water. ,,
PL-02755,Swami Malai Temple,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,," Located in Thanjavur, the Swami Malai temple has great religious significance in the Hindu community of south India. It is one of the Arupadaiveedu, the six main abodes of Murugan, each of which marks the six different phases of his life.  ",,
PL-02756,Thanjai Mamani Koil,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,," Thanjai Mamani Koil near Thanjavur is a set of three Vishnu temples, together called a Divyadesam. It is among the 108 such more temple premises in India. The temple has a local origin myth that has its roots in one of the many canonical myths about Lord Vishnu.  ",,
PL-02757,Thanjavur Maratha Palace,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Forts & Palaces,,,,,,,,,,,,,,,,,,,,,,,,10.791389,79.136123,"Rajakrisnapuram, Thanjavur, Tamil Nadu 613009",https://www.google.com/maps/place/?q=place_id:ChIJ49ySCWHHqjsRMvjQVTH2x1g,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.1,7915.0,,,
PL-02758,Vijayanagar Fort,,Tamil Nadu,ST-31,,Thanjavur,Thanjavur,CT-0195,,Forts & Palaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,, Vijayanagar Fort is a famous tourist spot is located nearly 2 km from the Brahadeeswara temple. This majestic fort was built by Nayaks and partly by Maratha rulers during the early 1550 AD. ,,
PL-02759,"Artificial Waterfalls, Karumandapam",,Tamil Nadu,ST-31,,Tiruchirappalli,Tiruchirappalli,CT-0196,,Waterfalls,,,,,,,,,,,,,,,,,,,,,,,,10.802939,78.66224,"Royal Ave, Karumandapam, Tiruchirappalli, Tamil Nadu 620102",https://www.google.com/maps/place/?q=place_id:ChIJfcp7Zq71qjsRvvC5GdfrqgE,,,,,,,INR,,,,,WanderSphere_seed,,1,,VERIFIED,HIGH,,,,,,,False,4.2,209.0,Natural rock base with a check-dam elevation; seasonal flow,Natural rock base with a check-dam elevation; seasonal flow,
